matchUrl,chosenSourceFile,allSourceFiles,sourceCopies
https://ru.bsportsfan.com/table-tennis/r/12302663/ondrej-mezera-vs-lukas-rulc,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302665/ihor-torhachov-vs-serhii-priadko,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302667/ruslan-novak-vs-yurii-parahailo,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302670/petr-hlina-vs-jakub-mejzlik,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302671/dmytro-patalakha-vs-oleksandr-osadchyi,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302672/volodymyr-dobrovolskyi-vs-serhii-prus,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302681/ihor-serdiuk-vs-roman-boklah,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302682/petr-maly-vs-adam-dvoracek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302687/volodymyr-ivasiv-1971-vs-yurii-parahailo,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302688/ondrej-mezera-vs-stepan-rejent,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302689/radek-fitl-vs-tomas-trnka,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302690/sergii-skhabitskiy-vs-vasil-smyk,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302692/oleksandr-mytsyk-vs-maksym-stetsenko,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302693/ihor-serdiuk-vs-viktor-ziakun,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302694/yurii-kolos-vs-ruslan-novak,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302696/michal-makara-vs-radovan-pisa,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302697/yevhen-masko-vs-roman-cherevko,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302698/martin-skyba-vs-petr-semrad,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302700/jan-botka-vs-jachym-juppa,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302706/dmytro-patalakha-vs-andrii-martyniuk,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302707/jan-botka-vs-ondrej-chadima,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302708/jan-simecek-jnr-vs-tadeas-bertho,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302710/serhii-aristarkhov-vs-maksym-hubenko,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302714/martin-holub-vs-vaclav-coubal,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302717/volodymyr-burylov-vs-martin-kocvara,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302722/vit-herrmann-vs-petr-maly,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302724/volodymyr-ivasiv-1971-vs-ruslan-novak,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302725/sergii-skhabitskiy-vs-volodymyr-melnykov,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302726/maksym-mrykh-vs-yaroslav-makovka,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302730/roman-reznychenko-vs-yevhen-pysmennyi,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302731/david-sabuka-vs-vaclav-coubal,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302734/oleh-maksymkiv-vs-oleg-sapuzhak,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302735/nazarii-kovalchuk-vs-mykyta-smyrnov,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302737/tomas-hucko-vs-martin-skyba,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302741/marek-cizek-vs-adam-dvoracek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302742/yurii-kolos-vs-oleksandr-alieksieev,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302747/roman-reznychenko-vs-roman-cherevko,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302748/dmytro-shchegelskyi-vs-yurii-parahailo,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302749/oleksandr-osadchyi-vs-oleksandr-tymofeev,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302750/josef-hanacek-vs-oleh-plyska,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302751/oleksandr-syksa-vs-maksym-hubenko,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302755/yaroslav-makovka-vs-yevhenii-holoborodko,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302757/oleksandr-levytskyi-vs-anton-danylov,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302758/martin-melisek-vs-petr-semrad,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302759/vasyl-matviichuk-vs-oleg-shvydkyi,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302761/volodymyr-dobrovolskyi-vs-myhailo-styranets,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302762/bohdan-zaika-vs-serhii-solomko,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302764/viacheslav-yarovyi-vs-anton-danylov,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302767/maksym-mrykh-vs-oleh-kuzyshyn,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302770/vaclav-coubal-vs-marcel-cmil,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302771/yurii-kolos-vs-dmytro-shchegelskyi,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302772/tomas-hucko-vs-martin-melisek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302782/mykola-zavoloka-vs-viacheslav-yarovyi,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302784/yevhen-masko-vs-yevhen-pysmennyi,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302794/radek-benes-vs-jiri-skalicky,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302804/jan-manhal-jnr-vs-radek-fitl,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302819/david-skulina-vs-radek-benes,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302884/radek-fnukal-vs-tomas-trnka,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302923/jiri-skalicky-vs-daniel-vitasek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302935/radek-fnukal-vs-jan-manhal-jnr,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302941/jan-manhal-jnr-vs-jan-ruzicka,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12302985/kamil-kleprlik-vs-jan-krupnik,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12303049/richard-jancak-vs-lukas-krupnik-jnr,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12303147/tomas-trnka-vs-jan-manhal-jnr,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12303774/tomas-rein-vs-bohuslav-budik,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304120/pavel-cibik-vs-martin-zajicek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304137/tomas-rein-vs-petr-vodal,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304170/ondrej-kus-vs-patrik-jokiel,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304183/michal-raska-vs-michal-macurak,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304184/adam-strelec-vs-filip-mandrysz,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304234/tomas-rein-vs-simon-holik,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304235/bohuslav-budik-vs-simon-holik,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304236/jaroslav-sindler-vs-jiri-matus,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304244/jaroslav-dohnal-vs-jiri-melichar,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304260/radek-neterda-vs-jan-vidourek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304296/miroslav-sochor-vs-pavel-rissky,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304311/marek-zaskodny-vs-jonas-rak,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304316/david-sarganek-vs-jan-gembala,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304339/jakub-volny-vs-daniel-branny,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304363/jan-krupnik-vs-tomas-molin,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304394/richard-vavricka-vs-jan-kabelka,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304421/tadeas-bertho-vs-mikhail-taranko,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304475/jan-simecek-jnr-vs-roman-merkl,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304519/jan-szotkowski-vs-radomir-revay,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,1
https://ru.bsportsfan.com/table-tennis/r/12304522/michael-sedlacek-vs-tadeas-zika,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,1
https://ru.bsportsfan.com/table-tennis/r/12304545/david-szotek-vs-sebastian-kasnik,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,1
https://ru.bsportsfan.com/table-tennis/r/12304546/radim-urbaniec-vs-michal-chalupa,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,1
https://ru.bsportsfan.com/table-tennis/r/12304569/jaroslav-brynych-vs-michal-nemec,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304635/jan-mecl-jnr-vs-martin-huk,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,1
https://ru.bsportsfan.com/table-tennis/r/12304636/mihail-trinta-vs-tibor-kolenic,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,1
https://ru.bsportsfan.com/table-tennis/r/12304637/tomas-vorisek-vs-martin-stusek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304638/radek-zeman-vs-lukas-pour,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304639/michal-nemec-vs-radek-zeman,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304644/ondrej-kadavy-vs-tomas-vorisek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304646/jaroslav-brynych-vs-lukas-pour,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304647/vit-benak-vs-martin-stusek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304654/anatoliy-lysyi-vs-vasyl-matviichuk,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304661/jakub-tazler-vs-jiri-pozarsky,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,1
https://ru.bsportsfan.com/table-tennis/r/12304670/ales-bayer-vs-martin-sobisek,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,1
https://ru.bsportsfan.com/table-tennis/r/12304674/vit-benak-vs-ondrej-kadavy,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304689/radek-fitl-vs-jan-vidourek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304690/radek-neterda-vs-radek-fnukal,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304691/jan-vidourek-vs-radek-fnukal,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304692/radek-neterda-vs-radek-fitl,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304693/radek-fnukal-vs-radek-fitl,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304710/martin-sulc-vs-zdenek-zahradka,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304757/serhii-honcharenko-vs-roman-sveshnykov,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12304766/jakub-tazler-vs-ales-bayer,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,1
https://ru.bsportsfan.com/table-tennis/r/12304768/jiri-pozarsky-vs-ales-bayer,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,bsportsfan-telegram-prediction-dataset-79-1785154148829.json,1
https://ru.bsportsfan.com/table-tennis/r/12304791/pavel-rissky-vs-miroslav-sochor,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305071/michal-makara-vs-volodymyr-burylov,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305085/jan-krupnik-vs-michal-macurak,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305086/jiri-matus-vs-adam-strelec,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305087/jonas-rak-vs-jan-gembala,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305088/daniel-branny-vs-patrik-jokiel,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305089/jan-krupnik-vs-michal-raska,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305090/radek-neterda-vs-jan-vidourek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305092/filip-mandrysz-vs-jiri-matus,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305094/patrik-jokiel-vs-jakub-volny,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305096/jaroslav-dohnal-vs-jakub-dvorak,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305097/jan-gembala-vs-marek-zaskodny,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305099/richard-vavricka-vs-jan-vidourek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305100/jan-kabelka-vs-radek-neterda,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305101/david-sarganek-vs-jonas-rak,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305102/ondrej-kus-vs-jakub-volny,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305104/jakub-dvorak-vs-jiri-melichar,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305105/richard-vavricka-vs-radek-neterda,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305106/lukas-vich-vs-martin-zajicek,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305110/jiri-melichar-vs-dominik-tichy,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305111/jaroslav-dohnal-vs-dominik-tichy,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
https://ru.bsportsfan.com/table-tennis/r/12305112/jaroslav-sindler-vs-adam-strelec,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,bsportsfan-telegram-prediction-dataset-500-1785096901271.json,1
