sourceArchive,matchUrl,recordKind,createdAt,players,prematchDecision,prematchSent,liveSignals,finalScore,resultStatus,pointSnapshots,leftPlayer,rightPlayer,leftWinOdds,rightWinOdds,winOddsSource,winOddsObservedAt,pairRegimeBranch,pairRegimeAccepted,pairPointWindow,pairFormEdge,pairStrengthSum,pairStrengthEdge,pairSelectedLatePointRate,decision,sent,protocolId,gateId,signalMode,pbpFilterAccepted,accuracyModeAccepted,moderateModeAccepted,pbpPointWindow,baseSelectedSideIndex,selectedSideIndex,sideCorrectionApplied,sideCorrectionReason,relativeAgreementScore,latestPbpReversal,leftCollapseCount,rightCollapseCount,collapseSum,collapseDifference,collapseSumWithinLimit,collapseCountsUnequal,collapseAccepted,selectedStrengthScore,opponentStrengthScore,selectedStrengthEdge,strongSelectedStrengthException,selectedHistoryMatches,selectedHistorySetSharePct,selectedHistorySetShareException,selectedFreshForm3Score,opponentFreshForm3Score,selectedHistory5WindowMatches,opponentHistory5WindowMatches,selectedHistory5SetSharePct,opponentHistory5SetSharePct,selectedHistory5SetShareEdge,selectedHistory8PerformancePct,opponentHistory8PerformancePct,relativeHistoryWindowReady,selectedFreshAtOrAboveHistory8,opponentFreshAtOrAboveHistory8,relativeFormSetShareException
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299374/milan-kolar-vs-dmitro-parhomenko,forecasted,26.07 21:01,Милан Колар vs Дмитро Пархоменко,ПРОПУСК,0,0,1-3,miss,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299382/radim-pavelka-vs-jakub-stolfa,observed_only,26.07 21:44,Радим Павелка vs Якуб Штольфа,,0,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299385/michal-chalupa-vs-roman-hudeczek,forecasted,26.07 21:00,Михал Халупа vs Роман Худечек,ПРОПУСК,0,0,3-0,hit,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299414/jiri-louda-vs-viktor-vejvoda,forecasted,26.07 22:30,Жири Лоуда vs Виктор Вейвода,ПРОПУСК,0,0,3-0,miss,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299415/viktor-vejvoda-vs-martin-bittner,forecasted,26.07 21:00,Виктор Вейвода vs Мартин Биттнер,ПРОПУСК,0,0,3-1,miss,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299416/viktor-vejvoda-vs-robin-pacha,observed_only,26.07 23:02,Виктор Вейвода vs Робин Пача,,0,0,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299421/jiri-zuzanek-vs-denis-hofman,forecasted,26.07 15:30,Иржи Зузанек vs Денис Хофман,СТАВИМ,1,0,3-1,miss,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299423/martin-sobisek-vs-tomas-vinter,observed_only,26.07 18:55,Мартин Собисек vs Томас Винтер,,0,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299424/tomas-vinter-vs-mark-robin-wagner,forecasted,26.07 19:00,Томас Винтер vs Марк Робин Вагнер,ПРОПУСК,0,0,2-3,hit,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299425/tomas-vinter-vs-ales-bayer,forecasted,26.07 17:02,Томас Винтер vs Алесь Байер,СТАВИМ,1,0,1-3,hit,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299426/jiri-zuzanek-vs-petr-sebera,observed_only,26.07 14:02,Иржи Зузанек vs Петр Себера,,0,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299444/mark-robin-wagner-vs-ales-bayer,observed_only,26.07 13:32,Марк Робин Вагнер vs Алесь Байер,,0,0,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299518/dominik-oborny-vs-marcel-heczko,forecasted,26.07 17:30,Доминик Оборны vs Марсель Хецко,ПРОПУСК,0,0,1-3,miss,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299519/radomir-vavrecka-vs-marek-volny,observed_only,26.07 17:01,Радомир Вавречка vs Марек Вольны,,0,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299536/richard-wagner-vs-petr-sebera,forecasted,26.07 15:00,Рихард Вагнер vs Петр Себера,СТАВИМ,1,0,0-3,hit,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299537/richard-wagner-vs-denis-hofman,forecasted,26.07 09:33,Рихард Вагнер vs Денис Хофман,СТАВИМ,1,0,0-3,hit,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299538/denis-hofman-vs-richard-wagner,forecasted,26.07 14:30,Денис Хофман vs Рихард Вагнер,ПРОПУСК,0,0,3-1,miss,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299539/jiri-louda-vs-richard-wagner,observed_only,26.07 11:03,Жири Лоуда vs Рихард Вагнер,skip,0,0,2-3,hit,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299544/petr-sebera-vs-denis-hofman,observed_only,26.07 13:32,Петр Себера vs Денис Хофман,,0,0,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299545/denis-hofman-vs-jiri-louda,observed_only,26.07 10:37,Денис Хофман vs Жири Лоуда,,0,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299579/milan-fisera-vs-rostislav-hasmanda,observed_only,26.07 17:03,Милан Фисера vs Ростислав Хасманда,,0,0,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299684/oleg-gavryshko-vs-serhii-hohenko,forecasted,25.07 22:55,Олег Гавришко vs Сергей Хогенко,СТАВИМ,1,0,0-3,hit,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299711/matej-levicky-vs-zbynek-zientek,observed_only,26.07 13:32,Матей Левицкий vs Збинек Зиентек,,0,0,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12299847/david-horak-vs-kyryl-darin,observed_only,26.07 17:02,Дэвид Хорак vs Кирилл Дарин,,0,0,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300085/jiri-plachy-vs-frantisek-briza,forecasted,26.07 17:31,Иржи Плачи vs Франтишек Бриза,СТАВИМ,1,0,3-0,hit,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300091/miloslav-dvorak-vs-richard-vavricka,observed_only,25.07 22:41,Милослав Дворжак vs Ричард Вавричка,,0,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300092/david-hons-vs-richard-vavricka,forecasted,25.07 23:07,Дэвид Хонс vs Ричард Вавричка,ПРОПУСК,0,0,2-3,hit,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300095/marek-kulisek-vs-michal-prochazka,observed_only,26.07 00:14,Марер Кулисек vs Михал Прохазка,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300096/radek-sedlacek-vs-michal-macurak,forecasted,25.07 22:42,Радек Седлачек vs Михал Макурак,ПРОПУСК,0,0,0-3,miss,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300097/tomas-ogrocki-vs-laurent-lasota,forecasted,25.07 22:46,Томас Огроцкий vs Лоран Ласота,ПРОПУСК,0,0,3-1,miss,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300098/jan-vonasek-vs-michal-brozek,forecasted,26.07 00:25,Ян Вонасек vs Михал Брозек,ПРОПУСК,0,0,3-0,hit,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300102/marek-kulisek-vs-jan-vonasek,forecasted,25.07 22:57,Марер Кулисек vs Ян Вонасек,ПРОПУСК,0,0,0-3,miss,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300123/jiri-grohsgott-vs-miroslav-barta,observed_only,26.07 11:04,Иржи Грохсготт vs Мирослав Барта,skip,0,0,3-2,hit,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300130/ales-bayer-vs-daniel-tuma,forecasted,26.07 14:31,Алесь Байер vs Дэниэл Тума,ПРОПУСК,0,0,2-3,hit,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300133/daniel-tyn-vs-daniel-priesol,forecasted,26.07 17:06,Дэниел Тын vs Даниэль Приесол,СТАВИМ,1,0,3-1,miss,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300135/daniel-langer-vs-pavel-bajtek,observed_only,26.07 11:05,Дэниел Лангер vs Павел Байтек,skip,0,0,3-0,hit,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300136/tomas-regner-vs-martin-tacinec,observed_only,26.07 11:04,Томаш Регнер vs Мартин Тачинец,skip,0,0,1-3,miss,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300137/martin-sobisek-vs-mark-robin-wagner,observed_only,26.07 14:02,Мартин Собисек vs Марк Робин Вагнер,,0,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300138/frantisek-trojan-vs-miroslav-barta,forecasted,26.07 15:00,Франтишек Троян vs Мирослав Барта,СТАВИМ,1,0,0-3,miss,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300139/ladislav-havel-1956-vs-michal-syroha,observed_only,26.07 15:29,Ладислав Гавел 1956 vs Михал Сирога,,0,0,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300140/miroslav-barta-vs-michal-syroha,observed_only,26.07 13:33,Мирослав Барта vs Михал Сирога,,0,0,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300145/daniel-priesol-vs-zbynek-zientek,forecasted,26.07 15:31,Даниэль Приесол vs Збинек Зиентек,СТАВИМ,1,0,1-3,hit,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300149/kyryl-darin-vs-frantisek-briza,forecasted,26.07 19:30,Кирилл Дарин vs Франтишек Бриза,СТАВИМ,1,0,2-3,hit,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300159/ladislav-havel-1956-vs-miroslav-barta,observed_only,26.07 13:58,Ладислав Гавел 1956 vs Мирослав Барта,,0,0,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300181/daniel-tuma-vs-mark-robin-wagner,forecasted,26.07 15:00,Дэниэл Тума vs Марк Робин Вагнер,СТАВИМ,1,0,3-2,hit,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300212/frantisek-briza-vs-david-horak,observed_only,26.07 18:55,Франтишек Бриза vs Дэвид Хорак,,0,0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300216/josef-toth-vs-alois-kanak,forecasted,26.07 15:30,Йозеф Тот vs Алоис Канак,ПРОПУСК,0,0,3-0,hit,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300234/ales-bayer-vs-martin-sobisek,forecasted,26.07 19:31,Алесь Байер vs Мартин Собисек,СТАВИМ,1,0,0-3,miss,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300284/michal-blaha-vs-radek-adamczyk,forecasted,26.07 15:01,Михал Блаха vs Радек Адамчик,ПРОПУСК,0,0,3-2,hit,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300289/radek-adamczyk-vs-alois-kanak,observed_only,26.07 13:32,Радек Адамчик vs Алоис Канак,,0,0,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300291/michal-syroha-vs-frantisek-trojan,forecasted,26.07 14:31,Михал Сирога vs Франтишек Троян,СТАВИМ,1,0,2-3,hit,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300292/ivo-taichman-vs-daniel-langer,observed_only,26.07 10:40,Иво Тайчман vs Дэниел Лангер,,0,0,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300296/dalimil-machander-vs-evzen-rychlik,forecasted,26.07 09:33,Далимил Мачандра vs Эвжен Рыхлик,СТАВИМ,1,0,3-1,miss,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300297/jan-pleskot-vs-tomas-regner,observed_only,26.07 10:37,Ян Плескот vs Томаш Регнер,,0,0,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300298/daniel-priesol-vs-matej-levicky,observed_only,26.07 14:02,Даниэль Приесол vs Матей Левицкий,,0,0,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300301/daniel-tyn-vs-matej-levicky,forecasted,26.07 19:00,Дэниел Тын vs Матей Левицкий,СТАВИМ,1,0,3-1,hit,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300305/josef-toth-vs-radek-adamczyk,observed_only,26.07 14:02,Йозеф Тот vs Радек Адамчик,,0,0,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300461/jaroslav-neuwirth-snr-vs-dalimil-machander,observed_only,26.07 11:07,Ярослав Нойвирт ст. vs Далимил Мачандра,,0,0,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300462/radomir-vavrecka-vs-dominik-oborny,forecasted,26.07 19:00,Радомир Вавречка vs Доминик Оборны,СТАВИМ,1,0,1-3,miss,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300463/jiri-hyrsl-vs-jiri-grohsgott,observed_only,26.07 10:37,Иржи Гирсл vs Иржи Грохсготт,,0,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300464/marek-volny-vs-marcel-heczko,forecasted,26.07 19:30,Марек Вольны vs Марсель Хецко,СТАВИМ,1,0,0-3,miss,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300466/kyryl-darin-vs-jiri-plachy,forecasted,26.07 18:00,Кирилл Дарин vs Иржи Плачи,ПРОПУСК,0,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300467/alois-kanak-vs-michal-blaha,forecasted,26.07 14:32,Алоис Канак vs Михал Блаха,СТАВИМ,1,0,0-3,hit,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300468/mark-robin-wagner-vs-martin-sobisek,forecasted,26.07 17:31,Марк Робин Вагнер vs Мартин Собисек,ПРОПУСК,0,0,3-1,hit,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300469/rostislav-hasmanda-vs-vaclav-nohejl-1975,observed_only,26.07 18:02,Ростислав Хасманда vs Вацлав Нохейл 1975,,0,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300473/zbynek-zientek-vs-tomas-hrabec,forecasted,26.07 14:33,Збинек Зиентек vs Томаш Храбец,СТАВИМ,1,0,3-0,hit,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300474/evzen-rychlik-vs-jaroslav-neuwirth-snr,observed_only,26.07 10:37,Эвжен Рыхлик vs Ярослав Нойвирт ст.,,0,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300475/rostislav-hasmanda-vs-tibor-kolenic,forecasted,26.07 19:31,Ростислав Хасманда vs Тибор Коленич,СТАВИМ,1,0,1-3,miss,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300477/martin-sobisek-vs-ales-bayer,forecasted,26.07 15:31,Мартин Собисек vs Алесь Байер,СТАВИМ,1,0,2-3,hit,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300479/ales-bayer-vs-mark-robin-wagner,forecasted,26.07 18:01,Алесь Байер vs Марк Робин Вагнер,ПРОПУСК,0,0,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300480/tomas-hrabec-vs-matej-levicky,forecasted,26.07 15:00,Томаш Храбец vs Матей Левицкий,СТАВИМ,1,0,3-0,miss,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12300482/daniel-priesol-vs-matej-levicky,observed_only,26.07 18:03,Даниэль Приесол vs Матей Левицкий,,0,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
